database_id,cmm_id,prediction
NPA031382,31189,680.0712
NPA031383,31190,567.4679
NPA031384,31191,663.22797
NPA031385,31192,669.03656
NPA031386,31193,1067.7755
NPA031387,31194,765.64703
NPA031388,31195,922.01697
NPA031389,31196,920.98663
NPA031390,31197,1190.7755
NPA031391,31198,1244.8127
NPA031392,31199,656.0658
NPA031393,31200,606.85046
NPA031394,31201,755.54346
NPA031395,31202,624.24774
NPA031396,31203,825.92163
NPA031397,31204,713.2029
NPA031398,31205,715.1854
NPA031399,31206,1103.7322
NPA031400,31207,881.29297
NPA031401,31208,881.29297
NPA031402,31209,935.984
NPA031403,31210,1129.5441
NPA031404,31211,1200.1935
NPA031405,31212,1138.4229
NPA031406,31213,1364.2375
NPA031407,31214,1364.2375
NPA031408,31215,1235.0142
NPA031409,31216,1274.1946
NPA031410,31217,993.91797
NPA031411,31218,1024.8296
NPA031412,31219,856.53827
NPA031413,31220,658.6568
NPA031414,31221,577.4846
NPA031415,31222,1173.8324
NPA031416,31223,1281.8619
NPA031417,31224,704.8793
NPA031418,31225,1112.9883
NPA031419,31226,1114.5167
NPA031420,31227,1133.5162
NPA031421,31228,1072.4347
NPA031422,31229,1028.5001
NPA031423,31230,846.4554
NPA031424,31231,869.88617
NPA031425,31232,745.6477
NPA031426,31233,784.4054
NPA031427,31234,830.4524
NPA031428,31235,743.4237
NPA031429,31236,1361.3976
NPA031430,31237,953.98065
NPA031431,31238,821.79285
NPA031432,31239,940.31714
NPA031433,31240,871.45593
NPA031434,31241,898.0172
NPA031435,31242,841.8649
NPA031436,31243,970.5677
NPA031437,31244,953.407
NPA031438,31245,1028.3455
NPA031439,31246,1081.783
NPA031440,31247,954.7279
NPA031441,31248,914.3386
NPA031442,31249,986.76184
NPA031443,31250,877.88434
NPA031444,31251,991.7835
NPA031445,31252,784.1156
NPA031446,31253,720.45435
NPA031447,31254,775.6875
NPA031448,31255,654.0715
NPA031449,31256,687.19196
NPA031450,31257,675.9365
NPA031451,31258,722.4059
NPA031452,31259,783.10455
NPA031453,31260,1061.1482
NPA031454,31261,994.3364
NPA031455,31262,1063.0002
NPA031456,31263,1059.767
NPA031457,31264,987.9418
NPA031458,31265,1001.8334
NPA031459,31266,917.90796
NPA031460,31267,982.38605
NPA031461,31268,853.51605
NPA031462,31269,1147.7942
NPA031463,31270,1089.6377
NPA031464,31271,1125.5697
NPA031465,31272,904.688
NPA031466,31273,883.78436
NPA031467,31274,933.7932
NPA031468,31275,943.73224
NPA031469,31276,850.14166
NPA031470,31277,661.04626
NPA031471,31278,1123.0627
NPA031472,31279,793.6221
NPA031473,31280,654.9573
NPA031474,31281,815.8352
NPA031475,31282,919.0303
NPA031476,31283,647.9535
NPA031477,31284,775.25494
NPA031478,31285,769.82336
NPA031479,31286,769.82336
NPA031480,31287,930.0098
NPA031481,31288,665.4579
NPA031482,31289,660.1772
NPA031483,31290,642.1961
NPA031484,31291,642.1961
NPA031485,31292,640.6026
NPA031486,31293,637.5809
NPA031487,31294,684.7724
NPA031488,31295,686.9705
NPA031489,31296,691.1102
NPA031490,31297,677.5203
NPA031491,31298,700.8327
NPA031492,31299,700.8327
NPA031493,31300,674.68726
NPA031494,31301,641.1594
NPA031495,31302,976.0718
NPA031496,31303,884.58984
NPA031497,31304,888.2717
NPA031498,31305,963.6573
NPA031499,31306,90.534615
NPA031500,31307,1188.9872
NPA031501,31308,845.88983
NPA031502,31309,752.77
NPA031503,31310,729.6102
NPA031504,31311,790.52783
NPA031505,31312,729.9555
NPA031506,31313,701.48285
NPA031507,31314,609.7913
NPA031508,31315,833.6829
NPA031509,31316,733.26337
NPA031510,31317,651.53143
NPA031511,31318,692.6201
NPA031512,31319,889.40894
NPA031513,31320,893.739
NPA031514,31321,902.4751
NPA031515,31322,845.9516
NPA031516,31323,749.4798
NPA031517,31324,682.78894
NPA031518,31325,678.18567
NPA031519,31326,679.87897
NPA031520,31327,685.73987
NPA031521,31328,670.622
NPA031522,31329,607.5086
NPA031523,31330,707.58923
NPA031524,31331,857.38306
NPA031525,31332,576.0481
NPA031526,31333,1136.1239
NPA031527,31334,705.0998
NPA031528,31335,953.9801
NPA031529,31336,926.4317
NPA031530,31337,972.0188
NPA031531,31338,943.8601
NPA031532,31339,925.681
NPA031533,31340,899.6886
NPA031534,31341,1044.2438
NPA031535,31342,794.04517
NPA031536,31343,730.9061
NPA031537,31344,756.62506
NPA031538,31345,1069.4833
NPA031539,31346,1396.9572
NPA031540,31347,769.65137
NPA031541,31348,1166.6305
NPA031542,31349,1233.6276
NPA031543,31350,739.98926
NPA031544,31351,754.32806
NPA031545,31352,735.4453
NPA031546,31353,735.4453
NPA031547,31354,1295.312
NPA031548,31355,1357.9592
NPA031549,31356,867.15576
NPA031550,31357,919.53357
NPA031551,31358,979.52606
NPA031552,31359,975.9184
NPA031553,31360,829.4724
NPA031554,31361,920.0762
NPA031555,31362,823.3966
NPA031556,31363,920.0762
NPA031557,31364,590.3832
NPA031558,31365,665.88806
NPA031559,31366,642.0
NPA031560,31367,727.43176
NPA031561,31368,590.3832
NPA031562,31369,629.09955
NPA031563,31370,665.88806
NPA031564,31371,680.5599
NPA031565,31372,689.1329
NPA031566,31373,762.32477
NPA031567,31374,669.137
NPA031568,31375,736.09265
NPA031569,31376,706.06805
NPA031570,31377,679.8335
NPA031571,31378,679.8335
NPA031572,31379,775.7847
NPA031573,31380,633.6433
NPA031574,31381,718.0153
NPA031575,31382,633.6433
NPA031576,31383,936.155
NPA031577,31384,950.4825
NPA031578,31385,977.58044
NPA031579,31386,769.46576
NPA031580,31387,904.9695
NPA031581,31388,956.06085
NPA031582,31389,950.2924
NPA031583,31390,953.99023
NPA031584,31391,936.35065
NPA031585,31392,1199.8606
NPA031586,31393,1157.6993
NPA031587,31394,1207.2676
NPA031588,31395,1213.157
NPA031589,31396,804.88116
NPA031590,31397,932.46906
NPA031591,31398,967.9292
NPA031592,31399,903.47876
NPA031593,31400,946.396
NPA031594,31401,655.98035
NPA031595,31402,688.9032
NPA031596,31403,702.9519
NPA031597,31404,713.48254
NPA031598,31405,794.76654
NPA031599,31406,730.23145
NPA031600,31407,727.52216
NPA031601,31408,801.0183
NPA031602,31409,858.7588
NPA031603,31410,901.4278
NPA031604,31411,907.01843
NPA031605,31412,885.62915
NPA031606,31413,882.23016
NPA031607,31414,1190.4744
NPA031608,31415,1260.6501
NPA031609,31416,1146.3892
NPA031610,31417,1220.3177
NPA031611,31418,900.14056
NPA031612,31419,887.37115
NPA031613,31420,895.36145
NPA031614,31421,822.7633
NPA031615,31422,855.3742
NPA031616,31423,800.59576
NPA031617,31424,711.1348
NPA031618,31425,841.9983
NPA031619,31426,687.5312
NPA031620,31427,687.5312
NPA031621,31428,694.4553
NPA031622,31429,701.9858
NPA031623,31430,786.2205
NPA031624,31431,786.2205
NPA031625,31432,880.75183
NPA031626,31433,671.82214
NPA031627,31434,671.82214
NPA031628,31435,707.6746
NPA031629,31436,707.6746
NPA031630,31437,894.68164
NPA031631,31438,690.2016
NPA031632,31439,911.0082
NPA031633,31440,961.63025
NPA031634,31441,975.68
NPA031635,31442,975.68
NPA031636,31443,882.2824
NPA031637,31444,802.31415
NPA031638,31445,858.49243
NPA031639,31446,1177.1025
NPA031640,31447,1156.9071
NPA031641,31448,658.0741
NPA031642,31449,756.5555
NPA031643,31450,1243.0776
NPA031644,31451,986.8345
NPA031645,31452,880.7088
NPA031646,31453,946.966
NPA031647,31454,719.00446
NPA031648,31455,728.0571
NPA031649,31456,687.3525
NPA031650,31457,779.36145
NPA031651,31458,888.8213
NPA031652,31459,991.08215
NPA031653,31460,706.19885
NPA031654,31461,804.04083
NPA031655,31462,700.6121
NPA031656,31463,713.48444
NPA031657,31464,710.358
NPA031658,31465,695.9733
NPA031659,31466,673.14954
NPA031660,31467,859.4136
NPA031661,31468,692.00464
NPA031662,31469,805.3787
NPA031663,31470,693.4498
NPA031664,31471,727.0003
NPA031665,31472,840.78143
NPA031666,31473,802.9937
NPA031667,31474,877.6131
NPA031668,31475,648.2313
NPA031669,31476,767.3641
NPA031670,31477,752.38904
NPA031671,31478,689.7404
NPA031672,31479,656.0864
NPA031673,31480,740.1195
NPA031674,31481,764.29944
NPA031675,31482,666.2917
NPA031676,31483,732.56744
NPA031677,31484,819.4139
NPA031678,31485,688.5315
NPA031679,31486,687.97003
NPA031680,31487,672.93286
NPA031681,31488,702.3569
NPA031682,31489,884.53076
NPA031683,31490,850.25073
NPA031684,31491,808.91
NPA031685,31492,867.86615
NPA031686,31493,890.8424
NPA031687,31494,725.5358
NPA031688,31495,881.8908
NPA031689,31496,868.50726
NPA031690,31497,722.877
NPA031691,31498,767.15216
NPA031692,31499,925.4678
NPA031693,31500,876.4502
NPA031694,31501,711.0394
NPA031695,31502,818.0697
NPA031696,31503,995.43317
NPA031697,31504,1062.0375
NPA031698,31505,1056.0581
NPA031699,31506,955.7903
NPA031700,31507,935.5163
NPA031701,31508,693.8986
NPA031702,31509,675.32733
NPA031703,31510,826.81555
NPA031704,31511,826.81555
NPA031705,31512,849.3928
NPA031706,31513,849.3928
NPA031707,31514,692.76276
NPA031708,31515,716.3507
NPA031709,31516,653.98224
NPA031710,31517,721.5783
NPA031711,31518,921.7578
NPA031712,31519,659.6671
NPA031713,31520,1052.26
NPA031714,31521,782.0922
NPA031715,31522,1061.4226
NPA031716,31523,725.2242
NPA031717,31524,814.2153
NPA031718,31525,829.84235
NPA031719,31526,864.77435
NPA031720,31527,953.1416
NPA031721,31528,720.9428
NPA031722,31529,740.1995
NPA031723,31530,829.84235
NPA031724,31531,931.7891
NPA031725,31532,813.59204
NPA031726,31533,870.0589
NPA031727,31534,836.63727
NPA031728,31535,1023.7158
NPA031729,31536,598.4287
NPA031730,31537,889.54565
NPA031731,31538,777.4232
NPA031732,31539,654.85895
NPA031733,31540,758.28986
NPA031734,31541,603.3315
NPA031735,31542,754.1082
NPA031736,31543,743.5795
NPA031737,31544,1052.26
NPA031738,31545,919.22186
NPA031739,31546,788.0387
NPA031740,31547,788.0387
NPA031741,31548,947.8758
NPA031742,31549,690.5527
NPA031743,31550,791.6141
NPA031744,31551,720.403
NPA031745,31552,783.5675
NPA031746,31553,614.2122
NPA031747,31554,751.00653
NPA031748,31555,1138.4457
NPA031749,31556,760.9791
NPA031750,31557,1019.5653
NPA031751,31558,1138.855
NPA031752,31559,1083.5282
NPA031753,31560,1111.8477
NPA031754,31561,568.717
NPA031755,31562,621.0877
NPA031756,31563,645.53735
NPA031757,31564,754.4171
NPA031758,31565,745.8484
NPA031759,31566,614.31226
NPA031760,31567,607.69745
NPA031761,31568,610.31573
NPA031762,31569,642.2696
NPA031763,31570,642.2696
NPA031764,31571,642.2696
NPA031765,31572,683.491
NPA031766,31573,802.56146
NPA031767,31574,714.4686
NPA031768,31575,719.59174
NPA031769,31576,724.287
NPA031770,31577,674.21094
NPA031771,31578,698.0767
NPA031772,31579,652.56384
NPA031773,31580,619.7062
NPA031774,31581,896.58057
NPA031775,31582,858.0087
NPA031776,31583,1011.3472
NPA031777,31584,1011.3472
NPA031778,31585,689.23425
NPA031779,31586,624.59625
NPA031780,31587,1039.3142
NPA031781,31588,816.78864
NPA031782,31589,997.5825
NPA031783,31590,723.7855
NPA031784,31591,539.01886
NPA031785,31592,758.7539
NPA031786,31593,845.00995
NPA031787,31594,615.4881
NPA031788,31595,630.09283
NPA031789,31596,1032.7866
NPA031790,31597,611.38477
NPA031791,31598,969.3976
NPA031792,31599,803.87854
NPA031793,31600,671.4175
NPA031794,31601,898.30664
NPA031795,31602,883.77454
NPA031796,31603,1027.348
NPA031797,31604,1027.348
NPA031798,31605,1070.6874
NPA031799,31606,791.3532
NPA031800,31607,763.60065
NPA031801,31608,765.6643
NPA031802,31609,975.5285
NPA031803,31610,901.88245
NPA031804,31611,921.06445
NPA031805,31612,921.06445
NPA031806,31613,898.56946
NPA031807,31614,1152.2584
NPA031808,31615,889.2925
NPA031809,31616,756.8531
NPA031810,31617,721.41144
NPA031811,31618,792.67883
NPA031812,31619,792.01056
NPA031813,31620,838.2551
NPA031814,31621,717.43304
NPA031815,31622,850.00397
NPA031816,31623,809.5515
NPA031817,31624,899.3871
NPA031818,31625,982.0336
NPA031819,31626,1060.5563
NPA031820,31627,1089.824
NPA031821,31628,1172.6112
NPA031822,31629,1220.6925
NPA031823,31630,648.0607
NPA031824,31631,921.5652
NPA031825,31632,882.20026
NPA031826,31633,623.89825
NPA031827,31634,688.625
NPA031828,31635,1189.351
NPA031829,31636,1189.351
NPA031830,31637,758.70135
NPA031831,31638,823.2604
NPA031832,31639,741.90765
NPA031833,31640,745.49634
NPA031834,31641,757.1211
NPA031835,31642,757.1211
NPA031836,31643,685.4738
NPA031837,31644,831.70953
NPA031838,31645,831.70953
NPA031839,31646,646.91034
NPA031840,31647,753.89
NPA031841,31648,787.6999
NPA031842,31649,702.9494
NPA031843,31650,785.2573
NPA031844,31651,821.456
NPA031845,31652,691.9577
NPA031846,31653,735.4839
NPA031847,31654,733.8035
NPA031848,31655,722.82965
NPA031849,31656,686.362
NPA031850,31657,709.43384
NPA031851,31658,783.3071
NPA031852,31659,783.3071
NPA031853,31660,767.41254
NPA031854,31661,749.36005
NPA031855,31662,801.0849
NPA031856,31663,710.9518
NPA031857,31664,719.6039
NPA031858,31665,722.7049
NPA031859,31666,677.7973
NPA031860,31667,734.2134
NPA031861,31668,759.2732
NPA031862,31669,808.81757
NPA031863,31670,792.1725
NPA031864,31671,652.87164
NPA031865,31672,629.1539
NPA031866,31673,1034.4489
NPA031867,31674,1034.4489
NPA031868,31675,736.5449
NPA031869,31676,750.0324
NPA031870,31677,730.02264
NPA031871,31678,684.9349
NPA031872,31679,684.9349
NPA031873,31680,705.0065
NPA031874,31681,653.5012
NPA031875,31682,654.51074
NPA031876,31683,830.20514
NPA031877,31684,830.20514
NPA031878,31685,1069.9176
NPA031879,31686,1151.3667
NPA031880,31687,1153.1074
NPA031881,31688,1277.1212
NPA031882,31689,1101.0927
NPA031883,31690,903.2301
NPA031884,31691,1064.352
NPA031885,31692,937.3629
NPA031886,31693,892.8629
NPA031887,31694,1061.7924
NPA031888,31695,1035.7059
NPA031889,31696,1001.0632
NPA031890,31697,848.8422
NPA031891,31698,930.2077
NPA031892,31699,985.63
NPA031893,31700,873.3139
NPA031894,31701,883.95355
NPA031895,31702,913.1244
NPA031896,31703,893.68384
NPA031897,31704,1092.4125
NPA031898,31705,1020.8017
NPA031899,31706,671.50757
NPA031900,31707,645.9501
NPA031901,31708,649.96216
NPA031902,31709,658.347
NPA031903,31710,812.44916
NPA031904,31711,725.62854
NPA031905,31712,794.53
NPA031906,31713,661.2932
NPA031907,31714,603.5668
NPA031908,31715,702.2614
NPA031909,31716,750.39734
NPA031910,31717,1041.7056
NPA031911,31718,1169.5088
NPA031912,31719,892.53436
NPA031913,31720,927.0242
NPA031914,31721,874.69806
NPA031915,31722,834.79083
NPA031916,31723,978.2587
NPA031917,31724,1048.7642
NPA031918,31725,705.9255
NPA031919,31726,712.74567
NPA031920,31727,709.77167
NPA031921,31728,703.8857
NPA031922,31729,701.2103
NPA031923,31730,739.8908
NPA031924,31731,810.5731
NPA031925,31732,875.1526
NPA031926,31733,655.1392
NPA031927,31734,583.5926
NPA031928,31735,645.9026
NPA031929,31736,741.3023
NPA031930,31737,952.4868
NPA031931,31738,907.68286
NPA031932,31739,1027.0477
NPA031933,31740,967.1574
NPA031934,31741,889.56396
NPA031935,31742,889.56396
NPA031936,31743,889.56396
NPA031937,31744,864.6372
NPA031938,31745,864.6372
NPA031939,31746,864.6372
NPA031940,31747,864.6372
NPA031941,31748,817.8612
NPA031942,31749,735.64825
NPA031943,31750,613.30914
NPA031944,31751,873.4763
NPA031945,31752,873.4763
NPA031946,31753,677.2025
NPA031947,31754,753.22424
NPA031948,31755,750.6034
NPA031949,31756,762.89246
NPA031950,31757,794.2724
NPA031951,31758,851.4605
NPA031952,31759,665.45105
NPA031953,31760,947.7951
NPA031954,31761,1134.3169
NPA031955,31762,1233.3257
NPA031956,31763,1141.8655
NPA031957,31764,1013.1278
NPA031958,31765,692.8424
NPA031959,31766,1007.39124
NPA031960,31767,753.57825
NPA031961,31768,799.00806
NPA031962,31769,927.25494
NPA031963,31770,892.605
NPA031964,31771,848.921
NPA031965,31772,876.11774
NPA031966,31773,848.921
NPA031967,31774,876.11774
NPA031968,31775,1381.5441
NPA031969,31776,1263.1565
NPA031970,31777,899.3871
NPA031971,31778,982.0336
NPA031972,31779,1060.5563
NPA031973,31780,1089.824
NPA031974,31781,1172.6112
NPA031975,31782,1220.6925
NPA031976,31783,753.89
NPA031977,31784,787.6999
NPA031978,31785,1193.2283
NPA031979,31786,752.0708
NPA031980,31787,834.41034
NPA031981,31788,773.644
NPA031982,31789,886.65436
NPA031983,31790,979.2441
NPA031984,31791,551.6398
NPA031985,31792,893.6272
NPA031986,31793,941.8109
NPA031987,31794,884.3712
NPA031988,31795,923.5698
NPA031989,31796,678.6964
NPA031990,31797,997.45496
NPA031991,31798,935.1904
NPA031992,31799,956.59436
NPA031993,31800,888.093
NPA031994,31801,735.74097
NPA031995,31802,758.4982
NPA031996,31803,815.8426
NPA031997,31804,808.4892
NPA031998,31805,758.3556
NPA031999,31806,779.1852
NPA032000,31807,768.23615
NPA032001,31808,770.6357
NPA032002,31809,770.6357
NPA032003,31810,725.0508
NPA032004,31811,792.4952
NPA032005,31812,797.644
NPA032006,31813,803.2395
NPA032007,31814,814.67694
NPA032008,31815,823.3578
NPA032009,31816,939.05115
NPA032010,31817,784.3789
NPA032011,31818,992.68854
NPA032012,31819,850.0278
NPA032013,31820,773.5507
NPA032014,31821,740.2329
NPA032015,31822,722.29944
NPA032016,31823,698.1389
NPA032017,31824,906.71326
NPA032018,31825,863.4935
NPA032019,31826,759.72253
NPA032020,31827,1328.9247
NPA032021,31828,1149.1964
NPA032022,31829,1221.7855
NPA032023,31830,1161.6384
NPA032024,31831,1144.7599
NPA032025,31832,978.8175
NPA032026,31833,933.2849
NPA032027,31834,896.93896
NPA032028,31835,929.32117
NPA032029,31836,732.7055
NPA032030,31837,655.0285
NPA032031,31838,706.01074
NPA032032,31839,734.361
NPA032033,31840,678.91345
NPA032034,31841,856.9938
NPA032035,31842,807.32874
NPA032036,31843,880.1486
NPA032037,31844,921.1525
NPA032038,31845,1228.1838
NPA032039,31846,840.4397
NPA032040,31847,847.0837
NPA032041,31848,812.4099
NPA032042,31849,900.0783
NPA032043,31850,701.6154
NPA032044,31851,888.8106
NPA032045,31852,800.38226
NPA032046,31853,643.4645
NPA032047,31854,628.6839
NPA032048,31855,913.2574
NPA032049,31856,872.8193
NPA032050,31857,908.8221
NPA032051,31858,781.9624
NPA032052,31859,762.22235
NPA032053,31860,683.6572
NPA032054,31861,805.3344
NPA032055,31862,740.5655
NPA032056,31863,843.93854
NPA032057,31864,831.6823
NPA032058,31865,869.52594
NPA032059,31866,576.64026
NPA032060,31867,584.60474
NPA032061,31868,570.35626
NPA032062,31869,597.9087
NPA032063,31870,726.6127
NPA032064,31871,737.91486
NPA032065,31872,1014.0466
NPA032066,31873,1060.1895
NPA032067,31874,1036.1306
NPA032068,31875,1038.9447
NPA032069,31876,939.7787
NPA032070,31877,849.6214
NPA032071,31878,679.6113
NPA032072,31879,740.3372
NPA032073,31880,749.1977
NPA032074,31881,805.72394
NPA032075,31882,747.9071
NPA032076,31883,768.463
NPA032077,31884,844.0423
NPA032078,31885,854.5156
NPA032079,31886,820.9156
NPA032080,31887,858.4238
NPA032081,31888,870.3465
NPA032082,31889,853.3673
NPA032083,31890,856.5306
NPA032084,31891,853.34375
NPA032085,31892,1183.1031
NPA032086,31893,1175.9465
NPA032087,31894,847.2396
NPA032088,31895,917.609
NPA032089,31896,961.49347
NPA032090,31897,750.6036
NPA032091,31898,720.1664
NPA032092,31899,716.25604
NPA032093,31900,610.31683
NPA032094,31901,694.2605
NPA032095,31902,645.5782
NPA032096,31903,619.71515
NPA032097,31904,853.6017
NPA032098,31905,793.3842
NPA032099,31906,727.8745
NPA032100,31907,685.0647
NPA032101,31908,694.87836
NPA032102,31909,1064.0892
NPA032103,31910,1099.5526
NPA032104,31911,1011.26184
NPA032105,31912,807.4849
NPA032106,31913,807.4849
NPA032107,31914,793.10767
NPA032108,31915,793.10767
NPA032109,31916,765.4651
NPA032110,31917,816.4172
NPA032111,31918,747.83813
NPA032112,31919,688.15845
NPA032113,31920,1045.2648
NPA032114,31921,1045.2648
NPA032115,31922,1141.5789
NPA032116,31923,1159.1317
NPA032117,31924,962.35516
NPA032118,31925,962.35516
NPA032119,31926,1183.7521
NPA032120,31927,1090.6147
NPA032121,31928,1021.8041
NPA032122,31929,1018.1498
NPA032123,31930,1066.5757
NPA032124,31931,1022.4097
NPA032125,31932,1063.3612
NPA032126,31933,828.9897
NPA032127,31934,874.6629
NPA032128,31935,825.77747
NPA032129,31936,997.8181
NPA032130,31937,1098.5646
NPA032131,31938,576.8364
NPA032132,31939,585.7687
NPA032133,31940,876.6109
NPA032134,31941,955.9356
NPA032135,31942,844.3482
NPA032136,31943,1176.51
NPA032137,31944,914.42194
NPA032138,31945,792.0667
NPA032139,31946,872.6807
NPA032140,31947,996.32404
NPA032141,31948,1168.2433
NPA032142,31949,1226.6095
NPA032143,31950,849.71716
NPA032144,31951,740.76514
NPA032145,31952,807.14264
NPA032146,31953,866.6649
NPA032147,31954,794.26807
NPA032148,31955,794.26807
NPA032149,31956,646.5288
NPA032150,31957,753.03955
NPA032151,31958,786.5235
NPA032152,31959,662.181
NPA032153,31960,738.35925
NPA032154,31961,789.03296
NPA032155,31962,859.70825
NPA032156,31963,811.0962
NPA032157,31964,854.45154
NPA032158,31965,999.74426
NPA032159,31966,792.52124
NPA032160,31967,792.52124
NPA032161,31968,810.3819
NPA032162,31969,725.7816
NPA032163,31970,720.07227
NPA032164,31971,668.2548
NPA032165,31972,673.00476
NPA032166,31973,800.65515
NPA032167,31974,899.70496
NPA032168,31975,674.72186
NPA032169,31976,883.784
NPA032170,31977,1060.4801
NPA032171,31978,847.3207
NPA032172,31979,1077.2622
NPA032173,31980,758.6022
NPA032174,31981,700.86676
NPA032175,31982,720.94867
NPA032176,31983,803.65137
NPA032177,31984,986.8886
NPA032178,31985,568.75885
NPA032179,31986,590.9751
NPA032180,31987,634.1995
NPA032181,31988,685.728
NPA032182,31989,693.83417
NPA032183,31990,1004.54144
NPA032184,31991,1037.512
NPA032185,31992,814.26056
NPA032186,31993,804.26935
NPA032187,31994,689.01044
NPA032188,31995,688.0558
NPA032189,31996,688.0558
NPA032190,31997,670.3829
NPA032191,31998,680.21765
NPA032192,31999,726.0354
NPA032193,32000,678.2591
NPA032194,32001,926.0934
NPA032195,32002,926.0934
NPA032196,32003,975.8086
NPA032197,32004,935.3157
NPA032198,32005,964.9306
NPA032199,32006,972.9362
NPA032200,32007,911.40247
NPA032201,32008,906.485
NPA032202,32009,943.0664
NPA032203,32010,737.04364
NPA032204,32011,719.74536
NPA032205,32012,871.0661
NPA032206,32013,716.7858
NPA032207,32014,713.93726
NPA032208,32015,716.7858
NPA032209,32016,802.29297
NPA032210,32017,900.3013
NPA032211,32018,831.5249
NPA032212,32019,1022.9968
NPA032213,32020,1022.9968
NPA032214,32021,780.32916
NPA032215,32022,665.92426
NPA032216,32023,721.2617
NPA032217,32024,725.70703
NPA032218,32025,755.76636
NPA032219,32026,709.824
NPA032220,32027,729.38367
NPA032221,32028,786.60803
NPA032222,32029,1042.818
NPA032223,32030,1109.2466
NPA032224,32031,1109.2466
NPA032225,32032,1059.8353
NPA032226,32033,1059.8353
NPA032227,32034,1154.186
NPA032228,32035,1113.5397
NPA032229,32036,1124.6747
NPA032230,32037,748.86523
NPA032231,32038,716.4555
NPA032232,32039,688.42303
NPA032233,32040,722.0647
NPA032234,32041,731.1271
NPA032235,32042,681.46124
NPA032236,32043,774.2594
NPA032237,32044,1208.1053
NPA032238,32045,1234.3695
NPA032239,32046,1234.3695
NPA032240,32047,1036.6285
NPA032241,32048,933.5059
NPA032242,32049,982.6529
NPA032243,32050,1255.7002
NPA032244,32051,829.3658
NPA032245,32052,955.3886
NPA032246,32053,1173.9131
NPA032247,32054,1117.6964
NPA032248,32055,1087.1433
NPA032249,32056,1057.5787
NPA032250,32057,662.5197
NPA032251,32058,847.3957
NPA032252,32059,932.57965
NPA032253,32060,884.55664
NPA032254,32061,667.5181
NPA032255,32062,673.2011
NPA032256,32063,678.9277
NPA032257,32064,682.9814
NPA032258,32065,705.3167
NPA032259,32066,757.1776
NPA032260,32067,716.3611
NPA032261,32068,761.38434
NPA032262,32069,840.42505
NPA032263,32070,907.0931
NPA032264,32071,902.5605
NPA032265,32072,788.7601
NPA032266,32073,666.6016
NPA032267,32074,839.7612
NPA032268,32075,716.99255
NPA032269,32076,711.54987
NPA032270,32077,731.98
NPA032271,32078,762.4651
NPA032272,32079,725.79626
NPA032273,32080,752.76654
NPA032274,32081,863.07605
NPA032275,32082,855.5466
NPA032276,32083,752.1694
NPA032277,32084,824.54425
NPA032278,32085,926.60767
NPA032279,32086,941.31464
NPA032280,32087,1269.1202
NPA032281,32088,764.15894
NPA032282,32089,955.84595
NPA032283,32090,1047.8372
NPA032284,32091,1014.48895
NPA032285,32092,923.593
NPA032286,32093,861.13165
NPA032287,32094,861.13165
NPA032288,32095,907.40326
NPA032289,32096,951.65344
NPA032290,32097,829.0151
NPA032291,32098,879.4961
NPA032292,32099,1078.4512
NPA032293,32100,1078.4512
NPA032294,32101,946.04083
NPA032295,32102,638.0534
NPA032296,32103,698.35693
NPA032297,32104,814.46875
NPA032298,32105,961.127
NPA032299,32106,1060.5421
NPA032300,32107,961.127
NPA032301,32108,1060.5421
NPA032302,32109,955.8605
NPA032303,32110,986.23486
NPA032304,32111,1002.61786
NPA032305,32112,913.42017
NPA032306,32113,986.078
NPA032307,32114,1056.829
NPA032308,32115,805.01227
NPA032309,32116,757.2803
NPA032310,32117,785.00446
NPA032311,32118,784.5893
NPA032312,32119,915.6828
NPA032313,32120,915.6828
NPA032314,32121,982.24115
NPA032315,32122,842.09985
NPA032316,32123,842.09985
NPA032317,32124,834.64984
NPA032318,32125,578.5902
NPA032319,32126,970.65234
NPA032320,32127,903.9927
NPA032321,32128,726.5005
NPA032322,32129,804.9797
NPA032323,32130,965.98
NPA032324,32131,963.8861
NPA032325,32132,1031.023
NPA032326,32133,979.0797
NPA032327,32134,846.4188
NPA032328,32135,817.8067
NPA032329,32136,1207.3752
NPA032330,32137,878.92523
NPA032331,32138,878.92523
NPA032332,32139,898.2964
NPA032333,32140,924.998
NPA032334,32141,924.998
NPA032335,32142,664.18427
NPA032336,32143,679.6043
NPA032337,32144,1163.4072
NPA032338,32145,663.2
NPA032339,32146,1259.1919
NPA032340,32147,1037.6467
NPA032341,32148,845.4881
NPA032342,32149,778.4785
NPA032343,32150,760.7359
NPA032344,32151,994.47626
NPA032345,32152,989.0704
NPA032346,32153,874.88824
NPA032347,32154,817.3247
NPA032348,32155,899.8362
NPA032349,32156,603.49396
NPA032350,32157,715.1146
NPA032351,32158,792.48114
NPA032352,32159,745.75696
NPA032353,32160,666.1997
NPA032354,32161,603.80255
NPA032355,32162,764.9863
NPA032356,32163,841.14667
NPA032357,32164,750.1049
NPA032358,32165,797.5679
NPA032359,32166,619.592
NPA032360,32167,854.95013
NPA032361,32168,694.9994
NPA032362,32169,722.3996
NPA032363,32170,785.01135
NPA032364,32171,762.35864
NPA032365,32172,651.4181
NPA032366,32173,1065.2659
NPA032367,32174,1047.454
NPA032368,32175,981.9171
NPA032369,32176,966.3627
NPA032370,32177,921.60223
NPA032371,32178,758.5755
NPA032372,32179,863.07983
